"X","Y","LSOA2011"
651864.343,290440.318,"E01030238"
652316.447,290164.449,"E01030239"
523698.44,252449.962,"E01018246"
529748.007,251557.269,"E01018247"
551909.884,256261.941,"E01018244"
523576.554,252301.952,"E01018245"
551502.247,256051.064,"E01018242"
549486.198,256428.611,"E01018243"
541201.72,248273.059,"E01018240"
542235.579,245791.077,"E01018241"
542809.847,260970.672,"E01018248"
542180.954,262332.344,"E01018249"
619177.221,316176.542,"E01026536"
618941.536,316259.11,"E01026537"
619661.415,321092.888,"E01026534"
618675.271,317084.866,"E01026535"
621009.578,312358.675,"E01026532"
622463.436,318945.21,"E01026533"
621639.488,312012.91,"E01026530"
621104.313,311755.261,"E01026531"
641824.986,302235.184,"E01026538"
599643.456,225341.991,"E01021649"
521411.905,234091.466,"E01023637"
521625.909,233249.269,"E01023634"
521748.481,234431.249,"E01023635"
522557.167,233538.562,"E01023633"
522652.309,232394.036,"E01023630"
522429.276,232602.075,"E01023631"
521585.324,233816.434,"E01023638"
512976.107,308114.961,"E01015636"
515690.184,295185.164,"E01015637"
518607.166,301415.962,"E01015634"
515179.805,308383.475,"E01015635"
518182.741,301263.764,"E01015632"
519216.228,301676.406,"E01015633"
520481.46,305030.897,"E01015630"
520459.498,306004.699,"E01015631"
517108.04,296211.854,"E01015638"
517280.039,295870.288,"E01015639"
625124.187,260014.881,"E01030154"
626700.007,250005.014,"E01030155"
645585.11,257786.466,"E01030152"
645932.809,257206.782,"E01030153"
574797.988,256034.494,"E01030150"
568106.893,250773.468,"E01030151"
629848.769,235315.305,"E01030159"
531789.449,271754.702,"E01018166"
531690.635,272266.861,"E01018167"
531151.032,272979.869,"E01018164"
531467.073,272650.73,"E01018165"
531083.082,273453.714,"E01018162"
531619.088,272993.587,"E01018163"
528110.041,285094.552,"E01018160"
530759.336,273233.638,"E01018161"
531365.129,271435.556,"E01018168"
531020.801,272083.561,"E01018169"
563004.362,221613.599,"E01022067"
569485.884,220412.565,"E01022064"
612697.589,266488.007,"E01030087"
618678.827,244298.405,"E01030006"
554351.318,227675.515,"E01022062"
593404.681,262742.512,"E01030086"
616980.322,245312.942,"E01030007"
553335.862,226611.684,"E01022063"
592267.64,265177.642,"E01030085"
618971.297,244647.654,"E01030004"
550397.673,217509.037,"E01022060"
591655.268,265361.87,"E01030084"
618607.913,243906.068,"E01030005"
547478.233,231984.931,"E01022061"
611352.479,259155.738,"E01030083"
618052.084,244958.298,"E01030002"
624015.531,273689.018,"E01030082"
618618.222,244784.873,"E01030003"
606637.634,259883.614,"E01030081"
617786.7,245288.353,"E01030000"
604860.807,257557.135,"E01030080"
618272.718,246246.097,"E01030001"
562907.566,221215.911,"E01022068"
562890.38,222056.001,"E01022069"
597529.665,262243.062,"E01030089"
616459.506,245920.468,"E01030008"
614456.053,269968.42,"E01030088"
615683.405,245487.15,"E01030009"
544394.988,279109.663,"E01018056"
556783.949,263982.669,"E01018057"
551498.786,274768.345,"E01018054"
544405.504,278745.057,"E01018055"
559220.67,273244.304,"E01018052"
548494.636,275027.68,"E01018053"
559569.688,273328.61,"E01018050"
560170.099,272310.432,"E01018051"
528055.194,297927.143,"E01018058"
529431.605,296917.345,"E01018059"
537761.066,270411.879,"E01018306"
540503.518,269978.432,"E01018307"
540379.443,270467.862,"E01018304"
537445.729,270216.355,"E01018305"
545452.768,246209.939,"E01018302"
547177.213,248170.049,"E01018303"
548142.899,265077.389,"E01018300"
549859.843,265419.048,"E01018301"
654176.007,291621.233,"E01030256"
653717.261,291679.199,"E01030257"
654155.22,292021.866,"E01030254"
653508.102,292304.683,"E01030255"
652399.132,286657.76,"E01030252"
652852.717,286977.936,"E01030253"
654572.36,293158.986,"E01030250"
653258.819,286380.493,"E01030251"
654452.034,292274.748,"E01030258"
651537.85,297767.762,"E01030259"
539747.963,266710.774,"E01018266"
538284.829,244526.346,"E01018267"
556470.245,247140.268,"E01018264"
556866.259,246795.156,"E01018265"
543966.717,264163.213,"E01018262"
555810.491,247172.62,"E01018263"
543919.332,263071.477,"E01018260"
540175.352,242536.05,"E01018268"
538759.278,244662.214,"E01018269"
623846.871,311489.257,"E01026556"
624883.836,311624.617,"E01026557"
625063.695,312327.887,"E01026554"
624256.534,312007.943,"E01026555"
624497.572,315022.971,"E01026552"
624616.557,312126.833,"E01026553"
624653.668,315600.772,"E01026550"
624973.814,315029.797,"E01026551"
626065.645,311190.418,"E01026558"
624598.322,311041.072,"E01026559"
614565.242,246667.694,"E01029976"
614986.649,246458.426,"E01029977"
615207.886,245946.823,"E01029974"
615134.242,246832.604,"E01029975"
615873.604,246484.743,"E01029973"
615702.912,243110.395,"E01029970"
615643.53,242609.709,"E01029971"
579829.243,191176.48,"E01021926"
586396.732,192889.748,"E01021927"
594010.59,187282.952,"E01021924"
580437.714,191524.73,"E01021925"
594235.025,187654.991,"E01021922"
618686.506,242256.953,"E01029978"
594887.419,187430.618,"E01021923"
618214.409,242163.371,"E01029979"
579869.988,192638.029,"E01021920"
595395.739,187143.553,"E01021921"
586447.14,192312.891,"E01021928"
586136.69,193090.701,"E01021929"
522813.972,211959.128,"E01023916"
523405.015,212264.915,"E01023917"
525021.147,214256.074,"E01023914"
546414.66,261031.474,"E01017976"
546088.559,260965.79,"E01017977"
525364.021,213325.376,"E01023912"
526051.593,213356.165,"E01023913"
545731.659,261167.545,"E01017975"
526063.182,204520.235,"E01023910"
547136.954,260300.048,"E01017972"
525880.814,202488,"E01023911"
546144.522,260085.983,"E01017973"
546929.775,260748.976,"E01017971"
523426.496,212875.553,"E01023918"
522945.738,212860.397,"E01023919"
545301.358,261065.262,"E01017978"
545285.217,261505.795,"E01017979"
569617.881,184486.748,"E01015997"
592983.186,185190.328,"E01015917"
561424.42,180437.348,"E01015996"
592476.918,186149.428,"E01015914"
561852.046,179691.862,"E01015995"
592654.589,185724.314,"E01015915"
561465.822,180002.968,"E01015994"
592945.271,300658.14,"E01026487"
582755.202,186875.839,"E01015912"
561983.112,180419.698,"E01015993"
591874.978,301038.486,"E01026486"
583149.74,186536.116,"E01015913"
568557.14,182036.054,"E01015992"
600442.202,307006.003,"E01026485"
582324.029,186343.203,"E01015910"
567932.002,182133.091,"E01015991"
601806.925,309827.466,"E01026484"
582355.983,187048.304,"E01015911"
569222.16,182482.64,"E01015990"
607655.142,312960.012,"E01026481"
604570.444,311127.336,"E01026480"
592860.73,184928.62,"E01015918"
569198.714,183982.745,"E01015999"
592314.657,184874.506,"E01015919"
569763.428,184170.51,"E01015998"
590636.566,300654.303,"E01026489"
591556.319,300755.82,"E01026488"
511902.589,199307.081,"E01023876"
511913.117,200304.069,"E01023877"
512274.525,199087.613,"E01023874"
511604.932,199774.684,"E01023875"
510786.242,199171.915,"E01023872"
512073.33,199742.114,"E01023873"
510387.881,198955.758,"E01023870"
509612.799,199542.136,"E01023871"
509689.585,198443.114,"E01023878"
510214.31,197706.797,"E01023879"
539908.973,200764.979,"E01021816"
584814.491,205773.536,"E01021897"
538278.67,199949.247,"E01021817"
584365.138,205848.277,"E01021896"
540054.486,201089.04,"E01021814"
585342.269,206038.893,"E01021895"
594149.889,185363.465,"E01015876"
540400.04,200734.931,"E01021815"
585071.064,206218.953,"E01021894"
593849.571,185080.864,"E01015877"
585291.806,205666.739,"E01021893"
588384.362,187201.82,"E01015874"
538779.862,200628.414,"E01021813"
584362.544,206713.505,"E01021892"
589450.429,187034.694,"E01015875"
623413.242,336923.493,"E01026766"
540154.128,200229.696,"E01021810"
584742.748,206940.243,"E01021891"
589604.475,186477.332,"E01015872"
631407.867,322965.37,"E01026767"
538947.409,201014.966,"E01021811"
585360.377,206949.234,"E01021890"
589738.072,186191.066,"E01015873"
591615.237,343460.857,"E01026764"
589384.883,186648.863,"E01015870"
598417.549,339592.141,"E01026765"
588893.274,187125.764,"E01015871"
624671.74,340243.191,"E01026762"
592034.952,343526.664,"E01026763"
628217.816,329699.046,"E01026760"
627596.507,330371.887,"E01026761"
538125.936,200555.95,"E01021818"
591140.112,202102.719,"E01021899"
546288.341,209157.283,"E01021819"
584654.113,206318.141,"E01021898"
593133.742,186505.943,"E01015878"
593374.465,186220.504,"E01015879"
625954.856,323415.295,"E01026768"
634377.488,318202.194,"E01026769"
577477.81,336490.126,"E01026656"
568682.058,330490.106,"E01026654"
568867.872,330192.444,"E01026655"
562261.011,294801.806,"E01026652"
568308.26,330808.595,"E01026653"
570992.295,290516.944,"E01026650"
573770.171,295788.007,"E01026651"
551385.308,303600.16,"E01026659"
617146.156,243812.502,"E01033126"
619440.118,241447.053,"E01033127"
616902.157,244087.697,"E01033124"
616313.614,244377.286,"E01033125"
616491.724,243298.916,"E01033122"
617596.224,243981.447,"E01033123"
544625.867,261363.304,"E01033120"
544988.545,261673.079,"E01033121"
619245.203,241862.781,"E01033128"
616871.377,244479.579,"E01033129"
501175.127,203404.86,"E01023376"
501285.66,202743.665,"E01023377"
501827.356,203419.797,"E01023374"
504443.701,202103.566,"E01023375"
498371.436,207374.246,"E01023372"
501049.988,203856.509,"E01023373"
498378.707,208174.151,"E01023370"
497897.652,207799.305,"E01023371"
503860.622,205539.876,"E01023378"
504444.053,206392.233,"E01023379"
573870.07,188429.052,"E01021316"
578215.774,234040.048,"E01021397"
573304.985,188351.54,"E01021317"
580002.749,210664.036,"E01021396"
574322.732,189097.511,"E01021314"
579475.437,211543.591,"E01021395"
574199.283,188711.881,"E01021315"
579073.555,211760.056,"E01021394"
575635.691,189285.994,"E01021312"
574475.764,188430.382,"E01021313"
580838.36,230226.48,"E01021392"
573403.482,187703.645,"E01021310"
581004.559,229656.649,"E01021391"
572687.011,187476.409,"E01021311"
582070.201,231069.535,"E01021390"
570837.868,188817.158,"E01021318"
577885.257,234189.404,"E01021399"
570455.755,189111.702,"E01021319"
581829.194,235911.952,"E01021398"
567108.935,188662.616,"E01021276"
566571.387,188611.646,"E01021277"
568182.847,189569.793,"E01021274"
567600.272,188746.245,"E01021275"
571822.16,189507.994,"E01021272"
567648.123,189285.142,"E01021273"
572162.667,189310.279,"E01021270"
567447.31,189613.979,"E01021278"
568714.439,189693.04,"E01021279"
578345.887,188511.153,"E01021526"
577742.956,188823.287,"E01021527"
577295.742,188661.604,"E01021525"
577532.584,186637.833,"E01021522"
576806.58,187356.206,"E01021523"
576926.757,186730.663,"E01021521"
578911.389,189005.239,"E01021528"
535134.754,215317.118,"E01023516"
539855.065,237892.627,"E01023597"
580207.229,187835.637,"E01021529"
535500.601,214862.875,"E01023517"
521706.581,218439.277,"E01023596"
535836.641,214559.534,"E01023514"
521765.157,218071.606,"E01023595"
493098.816,224643.334,"E01017576"
534743.904,214798.262,"E01023515"
518089.32,231695.114,"E01023594"
492601.781,228188.366,"E01017577"
536298.382,214329.309,"E01023512"
524750.273,232814.358,"E01023593"
536860.334,214598.44,"E01023513"
535651.033,213762.917,"E01023510"
524902.061,233198.135,"E01023591"
497537.497,220546.111,"E01017572"
536116.073,213900.756,"E01023511"
524239.806,234019.585,"E01023590"
493317.937,225101.301,"E01017573"
502086.957,222119.626,"E01017570"
496958.786,220856.234,"E01017571"
536662.867,214933.853,"E01023518"
536198.629,214865.627,"E01023519"
535209.454,236568.344,"E01023598"
501415.502,223520.726,"E01017578"
501525.435,224041.257,"E01017579"
516198.67,299378.351,"E01015597"
516282.297,301966.023,"E01015596"
516084.186,299772.784,"E01015595"
516292.471,300481.96,"E01015594"
516796.347,301810.162,"E01015593"
516515.394,301528.019,"E01015592"
516015.329,301658.224,"E01015591"
507522.859,305126.604,"E01015590"
518932.983,299172.527,"E01015599"
515763.777,299206.079,"E01015598"
623958.894,301864.202,"E01026936"
624873.771,306481.375,"E01026937"
615170.014,278924.712,"E01026934"
620733.948,279776.428,"E01026935"
611159.515,280522.237,"E01026932"
612183.876,302629.277,"E01026933"
631725.097,305252.194,"E01026930"
609902.515,280478.446,"E01026931"
619856.775,292966.144,"E01026938"
619335.251,292129.871,"E01026939"
532664.413,211727.968,"E01023476"
533369.297,212728.465,"E01023477"
532026.898,213304.03,"E01023474"
532168.613,211334.926,"E01023475"
532601.525,213903.146,"E01023472"
532034.134,213981.227,"E01023473"
532178.15,212852.189,"E01023470"
532643.856,213645.09,"E01023471"
532869.078,212821.843,"E01023478"
531765.07,212409.874,"E01023479"
582198.022,214972.285,"E01021416"
580589.556,183304.49,"E01021497"
581661.715,215737.169,"E01021417"
580393.653,183798.624,"E01021496"
573165.012,240371.557,"E01021414"
581043.472,184039.138,"E01021495"
579800.352,184108.982,"E01021494"
568730.468,232858.56,"E01021412"
571509.894,231172.55,"E01021413"
581409.593,183408.35,"E01021492"
581809.163,183070.469,"E01021491"
567650.545,230506.256,"E01021411"
581100.899,183229.039,"E01021490"
581680.514,216314.397,"E01021418"
579605.165,182883.12,"E01021499"
582107.384,216214.204,"E01021419"
580006.409,183036.587,"E01021498"
524889.427,248260.308,"E01017426"
521594.66,249408.719,"E01017427"
515003.892,247814.08,"E01017424"
523665.756,244402.905,"E01017425"
516759.85,245792.676,"E01017422"
515300.995,251530.206,"E01017423"
508445.858,237980.141,"E01017421"
522274.784,249643.443,"E01017428"
522138.694,249233.763,"E01017429"
602004.106,224839.726,"E01033722"
598607.305,222775.06,"E01033723"
600739.619,228329.976,"E01033720"
600704.405,228578.777,"E01033721"
544196.868,196482.085,"E01021776"
543995.023,197495.763,"E01021777"
544304.407,197688.097,"E01021774"
544434.466,196822.306,"E01021775"
543285.716,196195.291,"E01021772"
543642.267,196096.342,"E01021773"
546827.822,196698.678,"E01021770"
543516.422,195711.648,"E01021771"
543909.335,197012.076,"E01021778"
515033.583,206880.574,"E01023726"
543613.606,197342.3,"E01021779"
515086.746,207102.252,"E01023727"
510665.682,212221.743,"E01023724"
510441.32,212871.652,"E01023725"
510152.431,211564.497,"E01023722"
509980.988,212456.511,"E01023723"
515094.739,203499.82,"E01023720"
514012.709,203144.262,"E01023721"
514784.955,207793.998,"E01023728"
515680.266,206934.291,"E01023729"
507534.992,222096.914,"E01015726"
508173.322,221763.255,"E01015727"
507254.645,221702.397,"E01015724"
507936.291,221934.018,"E01015725"
511149.628,222052.317,"E01015722"
510839.539,221880.749,"E01015723"
510125.575,221704.64,"E01015720"
511468.873,222171.981,"E01015721"
506663.025,221589.842,"E01015728"
508253.535,221381.017,"E01015729"
560346.813,179321.199,"E01033614"
559182.514,178750.63,"E01033613"
559560.011,178430.218,"E01033610"
559101.555,178299.829,"E01033611"
572336.981,207790.424,"E01021626"
571552.195,207336.109,"E01021627"
572032.243,208571.679,"E01021624"
572353.263,208277.507,"E01021625"
571626.79,208140.884,"E01021622"
571496.745,208665.018,"E01021623"
572193.678,208972.384,"E01021620"
572758.178,208622.627,"E01021621"
572071.538,207059.07,"E01021628"
571847.809,206708.277,"E01021629"
514418.994,213146.702,"E01023697"
518129.116,229222.631,"E01023616"
513370.425,212198.075,"E01023696"
520215.912,230449.14,"E01023617"
515024.111,213398.299,"E01023695"
519042.279,228014.854,"E01023614"
511563.456,215701.436,"E01023694"
517775.252,228937.977,"E01023615"
513851.706,215635.46,"E01023693"
517706.795,229854.723,"E01023612"
513546.551,215513.654,"E01023692"
517407.901,230212.068,"E01023613"
512033.782,215416.971,"E01023691"
519710.476,229180.708,"E01023610"
512529.207,215160.255,"E01023690"
517630.845,230585.327,"E01023611"
513093.811,214903.472,"E01023699"
519782.658,230413.602,"E01023618"
514691.069,212851.703,"E01023698"
519596.098,229920.32,"E01023619"
520300.462,299479.792,"E01015616"
509315.659,224321.314,"E01015697"
528182.014,304330.736,"E01015617"
509225.479,224706.953,"E01015696"
524353.316,217532.465,"E01023966"
525449.148,218607.815,"E01023967"
523387.069,205167.551,"E01023964"
525021.748,217767.273,"E01023965"
523477.762,214748.58,"E01023962"
523164.981,205590.64,"E01023963"
523913.188,214489.386,"E01023960"
524100.189,214167.793,"E01023961"
523173.317,216620.443,"E01023968"
522797.719,216080.856,"E01023969"
563248.011,265655.276,"E01029956"
569694.623,264534.074,"E01029957"
564211.207,264037.422,"E01029954"
563827.707,264417.77,"E01029955"
563441.867,264204.574,"E01029952"
563227.485,265355.57,"E01029953"
563940.762,263556.048,"E01029950"
563128.313,263827.695,"E01029951"
595784.35,199565.909,"E01021906"
623396.83,220119.358,"E01021987"
599313.001,203889.686,"E01021907"
623763.536,219750.938,"E01021986"
562517.521,180103.544,"E01015966"
595245.808,199795.677,"E01021904"
624200.564,220420.115,"E01021985"
562766.195,178472.841,"E01015967"
595906.345,199946.291,"E01021905"
618524.045,217454.855,"E01021984"
562285.946,179576.258,"E01015964"
618165.663,244610.837,"E01029958"
584992.281,198837.134,"E01021902"
608307.966,217830.004,"E01021983"
563382.739,179353.174,"E01015965"
583872.67,201933.376,"E01021903"
608563.108,216552.373,"E01021982"
562193.103,177709.812,"E01015962"
591302.469,201586.839,"E01021900"
609069.79,216957.817,"E01021981"
562902.422,180008.226,"E01015963"
595274.803,205588.96,"E01021901"
608257.92,217098.709,"E01021980"
562055.985,179007.018,"E01015960"
562128.586,178112.452,"E01015961"
595997.11,210468.673,"E01021908"
614926.051,214202.075,"E01021989"
589948.733,210372.514,"E01021909"
614613.693,212962.506,"E01021988"
562445.865,178719.93,"E01015968"
562687.986,177930.02,"E01015969"
