"X","Y","MSOA2011"
530190.162,182521.711,"E02000190"
528123.517,174291.904,"E02000939"
518642.788,184216.852,"E02000118"
532783.075,168847.116,"E02000199"
520692.255,183936.718,"E02000119"
532298.789,169104.258,"E02000198"
525753.224,165537.057,"E02000846"
523226.069,165468.463,"E02000847"
527365.391,165819.163,"E02000844"
522695.265,165998.833,"E02000845"
524660.979,166194.893,"E02000842"
528097.144,166012.76,"E02000843"
527292.247,166777.648,"E02000840"
527532.097,196139.934,"E02000026"
526340.427,166448.431,"E02000841"
524383.269,195563.235,"E02000027"
524353.482,196580.386,"E02000024"
525934.479,196379.356,"E02000025"
544519.278,183530.641,"E02000022"
546462.268,183149.008,"E02000023"
525136.52,162331.357,"E02006836"
545363.048,183614.854,"E02000020"
549588.59,183619.021,"E02000021"
524134.211,165046.572,"E02000848"
528700.994,164858.589,"E02000849"
526182.031,195560.334,"E02000028"
527101.426,195396.736,"E02000029"
522862.996,179813.494,"E02000376"
522225.225,179784.979,"E02000377"
522208.845,180383.214,"E02000374"
523175.908,180206.54,"E02000375"
522227.907,181229.376,"E02000372"
522702.361,180795.239,"E02000373"
532557.907,183172.087,"E02000370"
533133.749,182910.381,"E02000371"
523624.018,179593.476,"E02000378"
521714.182,179526.686,"E02000379"
532998.688,194784.591,"E02000297"
533521.227,165354.988,"E02000216"
529225.787,195041.001,"E02000296"
531719.765,165329.54,"E02000217"
530279.222,195059.832,"E02000295"
534586.056,166348.467,"E02000214"
535305.842,195172.53,"E02000294"
533467.775,166155.343,"E02000215"
531847.76,195533.308,"E02000293"
531395.419,166567.563,"E02000212"
532317.914,166523.788,"E02000213"
533847.28,166850.944,"E02000210"
535922.497,196048.969,"E02000290"
536108.086,166907.331,"E02000211"
534854.704,194332.784,"E02000299"
537284.455,165205.975,"E02000218"
531525.84,194456.479,"E02000298"
536171.942,165486.167,"E02000219"
521526.856,178565.626,"E02000526"
506383.307,177832.25,"E02000524"
509138.479,177835.36,"E02000525"
506148.816,179422.04,"E02000522"
509477.867,178964.87,"E02000523"
509828.928,180245.619,"E02000520"
507339.076,179414.3,"E02000521"
518172.428,178055.628,"E02000528"
512838.699,177972.413,"E02000529"
551208.461,188970.437,"E02000476"
552992.329,188375.306,"E02000477"
549935.644,189460.798,"E02000474"
553073.386,189446.336,"E02000475"
550373.744,190320.913,"E02000472"
554260.716,189723.903,"E02000473"
554932.989,190885.281,"E02000470"
551193.918,190597.245,"E02000471"
554646.347,188209.143,"E02000478"
551965.206,188089.59,"E02000479"
541798.645,185541.594,"E02000716"
515898.194,173271.449,"E02000797"
542292.927,185413.49,"E02000717"
513165.263,173500.125,"E02000796"
540343.745,185653.831,"E02000714"
518615.652,173133.485,"E02000795"
542932.52,185659.205,"E02000715"
515662.716,173937.276,"E02000794"
525639.221,167183.948,"E02000712"
514043.441,174048.775,"E02000793"
523947.847,166791.078,"E02000713"
517289.248,174150.641,"E02000792"
527158.376,168014.635,"E02000710"
518222.175,174461.735,"E02000791"
525916.149,168041.968,"E02000711"
516649.733,174530.742,"E02000790"
543091.59,185181.375,"E02000718"
515621.976,172442.575,"E02000799"
539622.469,185257.767,"E02000719"
514436.669,172746.515,"E02000798"
531758.014,176244.273,"E02000626"
530506.834,176058.105,"E02000627"
531167.989,176887.93,"E02000624"
529883.303,176391.382,"E02000625"
531189.654,177318.105,"E02000622"
530301.561,176977.765,"E02000623"
531059.226,178278.657,"E02000620"
530484.341,177474.584,"E02000621"
531168.991,175963.573,"E02000628"
529713.286,175880.361,"E02000629"
536729.53,189825.924,"E02000906"
538253.68,189598.008,"E02000907"
538362.257,190403.532,"E02000904"
537355.954,190171.027,"E02000905"
537869.949,191487.447,"E02000902"
529468.159,178076.952,"E02000983"
536335.016,190613.431,"E02000903"
528654.958,178299.029,"E02000982"
536868.239,192188.081,"E02000900"
529139.507,178419.039,"E02000981"
538767.154,191730.15,"E02000901"
529771.913,178699.6,"E02000980"
536080.695,189588.707,"E02000908"
538364.65,188975.239,"E02000909"
529142.134,163843.138,"E02000856"
525554.141,163594.193,"E02000857"
527595.933,164240.579,"E02000854"
524252.168,163820.923,"E02000855"
526752.637,164627.065,"E02000852"
525069.001,164583.857,"E02000853"
530118.091,164821.122,"E02000850"
520293.686,192989.241,"E02000036"
526048.507,164738.85,"E02000851"
519154.045,192897.806,"E02000037"
527255.549,193225.868,"E02000034"
525928.588,192921.469,"E02000035"
528793.581,194216.127,"E02000032"
528162.523,193711.875,"E02000033"
523181.126,195393.707,"E02000030"
526519.851,194148.318,"E02000031"
530176.792,163469.963,"E02000858"
528512.762,163308.378,"E02000859"
531649.429,179442.185,"E02006802"
516958.01,189374.864,"E02006882"
546200.959,186934.427,"E02006800"
531164.567,179717.448,"E02006801"
527838.424,192253.903,"E02000038"
521647.061,192241.253,"E02000039"
532348.67,187582.954,"E02000346"
533107.211,187455.37,"E02000347"
543793.774,172441.99,"E02000344"
533850.435,187900.082,"E02000345"
544669.249,173825.469,"E02000342"
542858.663,172431.507,"E02000343"
543468.623,174082.202,"E02000340"
541534.259,173916.613,"E02000341"
533903.883,187383.344,"E02000348"
512994.047,176807.136,"E02000536"
514271.14,176651.15,"E02000537"
515626.976,177116.424,"E02000534"
512006.998,177011.732,"E02000535"
520842.968,177760.213,"E02000532"
519779.636,177731.254,"E02000533"
511546.26,177716.094,"E02000530"
517365.502,177937.83,"E02000531"
510686.321,176509.662,"E02000538"
515994.762,176223.868,"E02000539"
514202.14,189540.727,"E02000447"
517756.851,190067.932,"E02000444"
515744.415,189863.349,"E02000445"
518919.882,190254.038,"E02000442"
515154.164,190263.136,"E02000443"
516946.964,190754.724,"E02000440"
511256.282,190407.693,"E02000441"
512209.216,189536.295,"E02000448"
518361.772,189366.251,"E02000449"
529355.684,174505.342,"E02000636"
530886.041,174289.639,"E02000637"
529777.148,175106.58,"E02000634"
531605.946,174871.69,"E02000635"
530332.525,175269.174,"E02000632"
531015.078,175049.998,"E02000633"
528939.254,175686.357,"E02000630"
532181.369,175572.769,"E02000631"
530411.986,173942.885,"E02000638"
530042.222,173695.578,"E02000639"
528534.382,186524.064,"E02000166"
526730.927,185844.659,"E02000167"
541406.896,158816.243,"E02000165"
544144.489,164503.81,"E02000162"
546288.113,163776.814,"E02000163"
539776.737,165249.435,"E02000160"
545718.171,164831.968,"E02000161"
528936.787,185723.713,"E02000168"
525827.743,185685.686,"E02000169"
536792.749,187449.499,"E02000916"
538167.551,187137.539,"E02000917"
537752.564,187991.7,"E02000914"
539099.311,187727.41,"E02000915"
536784.213,188118.297,"E02000912"
538455.808,188036.957,"E02000913"
537402.229,188828.698,"E02000910"
536530.046,188804.814,"E02000911"
539541.32,187061.523,"E02000918"
538436.923,186653.161,"E02000919"
532976.416,177051.529,"E02000826"
532261.594,177050.788,"E02000827"
534388.457,177509.491,"E02000824"
533544.04,177234.597,"E02000825"
532691.293,178162.988,"E02000822"
532145.456,177707.813,"E02000823"
531829.877,178300.046,"E02000820"
533211.45,178224.85,"E02000821"
549392.146,173786.992,"E02000087"
549498.642,186298.482,"E02000007"
545682.562,173917.369,"E02000086"
551031.494,186870.487,"E02000004"
546604.198,174239.404,"E02000085"
548671.158,186799.692,"E02000005"
548032.881,174764.611,"E02000084"
547970.747,189393.854,"E02000002"
551781.797,174862.539,"E02000083"
548374.293,188094.832,"E02000003"
545277.107,175262.387,"E02000082"
550000.155,175380.835,"E02000081"
534372.398,176926.91,"E02000828"
532268.963,181786.629,"E02000001"
546224.937,175504.604,"E02000080"
535011.313,176754.718,"E02000829"
548115.211,185918.881,"E02000008"
545102.805,172987.763,"E02000089"
547018.768,185762.719,"E02000009"
547598.101,173333.041,"E02000088"
532832.17,185847.561,"E02000356"
536210.908,185747.269,"E02000357"
534558.147,186076.412,"E02000354"
535275.786,185923.927,"E02000355"
532893.181,186706.258,"E02000352"
533499.449,186408.398,"E02000353"
534028.578,186775.109,"E02000350"
531981.298,186758.918,"E02000351"
533502.357,185692.902,"E02000358"
535924.336,185553.413,"E02000359"
513862.222,180121.863,"E02000266"
515444.281,179970.218,"E02000267"
519116.106,180319.448,"E02000264"
516360.283,180207.658,"E02000265"
520257.28,180339.939,"E02000262"
512213.48,180365.241,"E02000263"
513009.929,180600.107,"E02000260"
521411.365,180439.307,"E02000261"
518007.827,179770.487,"E02000268"
516976.24,179734.256,"E02000269"
506963.297,184941.131,"E02000506"
525311.129,179186.422,"E02000587"
508057.407,184091.871,"E02000507"
526136.777,179304.047,"E02000586"
507554.228,186219.265,"E02000504"
524377.103,179528.126,"E02000585"
525338.195,180032.975,"E02000584"
509442.855,186422.416,"E02000502"
524405.606,180651.03,"E02000583"
510570.934,186310.919,"E02000503"
525113.476,180698.312,"E02000582"
509587.309,187594.347,"E02000500"
524017.164,180810.514,"E02000581"
510914.156,186976.213,"E02000501"
524645.103,181343.267,"E02000580"
505905.407,183471.558,"E02000508"
525786.853,178838.083,"E02000589"
505360.13,183150.951,"E02000509"
527672.933,179052.952,"E02000588"
514338.896,187940.976,"E02000456"
513169.873,187704.54,"E02000457"
512066.023,188383.632,"E02000454"
515877.668,188352.915,"E02000455"
515299.245,188801.062,"E02000452"
514276.551,188635.119,"E02000453"
513161.442,188814.392,"E02000451"
514196.918,186823.508,"E02000459"
544361.003,188657.373,"E02000767"
540259.91,188989.216,"E02000764"
543632.186,188786.785,"E02000765"
543144.716,189055.505,"E02000762"
545281.694,188919.794,"E02000763"
543831.404,190290.967,"E02000760"
540891.472,188341.689,"E02000768"
547227.454,188376.244,"E02000769"
535835.555,171481.19,"E02000687"
518116.031,168249.31,"E02000606"
537338.258,171592.141,"E02000686"
518942.968,167902,"E02000607"
534844.667,171736.072,"E02000685"
521518.082,168457.39,"E02000604"
520708.411,168363.656,"E02000605"
541319.31,172083.12,"E02000683"
519001.372,169132.249,"E02000602"
538710.856,172116.112,"E02000682"
519983.245,168945.007,"E02000603"
537081.67,172429.17,"E02000681"
519406.544,170153.569,"E02000600"
534869.175,172390.623,"E02000680"
518439.092,170004.235,"E02000601"
517832.218,167404.663,"E02000608"
525338.326,172240.514,"E02000689"
521157.102,167061.707,"E02000609"
527105.024,184793.164,"E02000176"
528174.837,184659.393,"E02000177"
529371.16,185018.784,"E02000174"
525483.988,184988.429,"E02000175"
528405.146,185076.804,"E02000172"
526739.447,185046.855,"E02000173"
524893.453,185376.076,"E02000170"
527720.372,185392.397,"E02000171"
524904.125,184628.2,"E02000178"
527363.752,184447.921,"E02000179"
533736.612,174663.474,"E02000836"
532639.956,174389.014,"E02000837"
534127.5,175111.883,"E02000834"
535473.462,174987.889,"E02000835"
534896.787,175782.261,"E02000832"
533055.963,175544.434,"E02000833"
533222.164,176304.206,"E02000830"
534038.459,176052.902,"E02000831"
520559.669,187732.245,"E02000097"
543991.05,184405.932,"E02000016"
517628.112,188247.57,"E02000096"
544812.177,184394.853,"E02000017"
519189.966,188706.676,"E02000095"
548913.076,184471.169,"E02000014"
520747.887,189029.067,"E02000094"
549930.218,184480.828,"E02000015"
519656.705,189748.058,"E02000093"
545702.314,184877.551,"E02000012"
547208.251,184746.248,"E02000013"
548002.369,171183.355,"E02000092"
549156.127,185343.547,"E02000010"
546857.273,171894.667,"E02000091"
534363.619,173972.019,"E02000838"
550253.651,185070.548,"E02000011"
545866.492,172194.341,"E02000090"
533485.228,171913.003,"E02000839"
517867.052,186936.855,"E02000099"
546754.43,184222.227,"E02000018"
518810.364,187452.587,"E02000098"
547990.254,184035.288,"E02000019"
540917.506,177832.214,"E02000326"
543355.109,177709.544,"E02000327"
541507.639,177950.523,"E02000324"
543850.773,178084.291,"E02000323"
546781.421,178564.428,"E02000320"
544338.679,178399.877,"E02000321"
539938.276,177647.909,"E02000328"
545037.696,177360.996,"E02000329"
517462.948,178854.782,"E02000276"
535904.478,199390.745,"E02000277"
511908.168,179116.546,"E02000274"
512852.416,178992.098,"E02000275"
516354.043,179353.475,"E02000272"
519998.488,179707.361,"E02000270"
520983.437,179402.92,"E02000271"
535260.189,198969.452,"E02000278"
536700.391,198688.194,"E02000279"
511777.345,181357.187,"E02000516"
526423.819,177364.028,"E02000597"
508630.599,181314.839,"E02000517"
526246.547,177915.059,"E02000596"
510239.132,181675.828,"E02000514"
526889.936,177908.022,"E02000595"
505785.506,181423.436,"E02000515"
527654.777,178057.703,"E02000594"
507973.479,182391.009,"E02000512"
525714.667,178197.785,"E02000593"
511257.646,182288.929,"E02000513"
526432.548,178572.633,"E02000592"
507253.681,182806.267,"E02000510"
525192.794,178603.444,"E02000591"
509418.69,182551.67,"E02000511"
527318.103,178628.92,"E02000590"
506752.826,180993.052,"E02000518"
520819.347,170564.478,"E02000599"
510422.614,180820.361,"E02000519"
518315.789,171046.303,"E02000598"
528022.793,188248.835,"E02000426"
531664.833,188257.72,"E02000427"
530715.152,188588.564,"E02000424"
533894.872,188366.027,"E02000425"
532677.247,188892.669,"E02000422"
531981.755,188711.151,"E02000423"
533189.655,189117.948,"E02000420"
533932.363,189130.554,"E02000421"
532938.96,188252.145,"E02000428"
529604.785,188208.685,"E02000429"
543991.273,187220.425,"E02000776"
541076.879,186938.224,"E02000777"
545616.635,187583.805,"E02000774"
546419.938,187846.052,"E02000772"
544409.006,187649.465,"E02000773"
545112.598,187959.461,"E02000770"
543210.811,186832.86,"E02000779"
518907.448,163980.133,"E02000616"
525314.669,170111.522,"E02000697"
517762.339,163825.266,"E02000617"
527518.933,170168.37,"E02000696"
519567.529,165855.714,"E02000614"
528484.317,170334.115,"E02000695"
518330.038,164818.433,"E02000615"
526058.762,170521.72,"E02000694"
521936.401,166677.912,"E02000612"
526907.63,170622.266,"E02000693"
518555.914,166015.813,"E02000613"
524269.128,170659.191,"E02000692"
518399.988,166945.863,"E02000610"
525370.407,171118.118,"E02000691"
519816.107,166876.991,"E02000611"
523688.099,171228.905,"E02000690"
524161.661,169579.874,"E02000699"
531203.722,178733.986,"E02000619"
522878.623,169746.04,"E02000698"
526121.971,182297.965,"E02000966"
527782.562,182091.568,"E02000967"
524907.739,182500.083,"E02000964"
525517.287,182390.36,"E02000965"
526651.885,182699.894,"E02000962"
524373.98,182672.441,"E02000963"
527086.608,183324.034,"E02000960"
526012.769,183190.462,"E02000961"
541678.456,168138.415,"E02000146"
539146.472,167975.505,"E02000147"
540139.515,168567.948,"E02000144"
547584.668,168307.597,"E02000145"
541478.337,169190.122,"E02000142"
546694.325,169240.207,"E02000140"
527026.72,182120.019,"E02000968"
535155.409,169220.832,"E02000141"
525394.267,181845.093,"E02000969"
543224.994,167944.843,"E02000148"
546360.364,167830.257,"E02000149"
513370.102,169982.516,"E02000806"
537333.51,181012.774,"E02000887"
535864.162,180082.3,"E02000807"
536675.983,181009.546,"E02000886"
515903.594,170932.612,"E02000804"
535204.424,181065.517,"E02000885"
517116.162,170380.217,"E02000805"
534339.63,181244.525,"E02000884"
514519.072,171259.241,"E02000802"
512916.543,171103.839,"E02000803"
536190.762,181567.69,"E02000882"
517112.712,172110.369,"E02000800"
538158.907,181621.389,"E02000881"
515554.399,171566.573,"E02000801"
535081.833,181604.424,"E02000880"
532238.985,179904.792,"E02000808"
534503.238,180584.423,"E02000889"
533626.001,179765.136,"E02000809"
541965.942,175327.915,"E02000337"
541699.862,176337.627,"E02000334"
543099.738,175733.384,"E02000335"
543744.708,177088.42,"E02000332"
540376.795,176674.588,"E02000333"
541860.741,177047.971,"E02000331"
542964.232,175011.642,"E02000339"
512307.719,183040.943,"E02000245"
512960.817,191612.787,"E02000436"
527566.582,179467.362,"E02000978"
527688.227,172998.428,"E02000949"
528534.852,172430.234,"E02000952"
526248.572,163314.309,"E02000860"
523469.48,191884.413,"E02000040"
543245.745,183454.645,"E02000736"
522571.759,189661.362,"E02000054"
534007,195720.209,"E02000292"
533482.639,195836.46,"E02000291"
537891.05,181246.823,"E02000883"
535290.752,180886.266,"E02000888"
506944.129,103208.996,"E02006546"
498281.117,102963.495,"E02006547"
495223.714,105086.144,"E02006544"
502457.887,103359.452,"E02006545"
501052.005,106819.114,"E02006542"
507266.471,105121.312,"E02006543"
518897.842,104711.205,"E02006540"
518096.756,104197.885,"E02006541"
504569.641,102935.622,"E02006548"
509235.632,102439.949,"E02006549"
499002.295,174145.796,"E02003436"
491885.833,169085.265,"E02003437"
494880.909,176305.003,"E02003434"
495965.509,176603.424,"E02003432"
614363.495,158072.357,"E02006856"
635960.257,151675.926,"E02005045"
563145.24,101083.482,"E02006857"
632655.257,157489.397,"E02005042"
637019.344,152686.475,"E02005043"
614370.241,156940.295,"E02006855"
561671.708,169050.612,"E02005040"
627781.7,158444.009,"E02005041"
628566.396,149068.526,"E02005048"
484558.204,155832.991,"E02004806"
636848.523,148039.819,"E02005049"
485916.728,155624.776,"E02004807"
564107.948,101873.346,"E02006858"
484930.944,157028.98,"E02004804"
487394.112,155747.374,"E02004805"
485933.4,157768.059,"E02004802"
486191.207,157057.05,"E02004803"
423761.86,93605.433,"E02004800"
429332.316,92324.522,"E02004801"
487598.508,153988.211,"E02004808"
486568.016,150783.041,"E02004809"
509584.153,154025.179,"E02006346"
489118.919,152549.792,"E02006347"
503929.628,155239.054,"E02006344"
493778.815,154707.247,"E02006345"
521050.008,160491.739,"E02006342"
